"BA.Open","BA.High","BA.Low","BA.Close","BA.Volume","BA.Adjusted","Date"
229,233.570007324219,226.889999389648,232.270004272461,8358600,232.270004272461,2021-08-09
231.970001220703,236.850006103516,231.619995117188,235.779998779297,9603500,235.779998779297,2021-08-10
236.610000610352,239.589996337891,234.580001831055,239.490005493164,9664000,239.490005493164,2021-08-11
240,241.149993896484,236.509994506836,238.179992675781,6810000,238.179992675781,2021-08-12
238.009994506836,239.690002441406,234.279998779297,234.460006713867,6390300,234.460006713867,2021-08-13
231.899993896484,232.029998779297,227.139999389648,229.059997558594,7622000,229.059997558594,2021-08-16
226.199996948242,226.240005493164,219.800003051758,222.220001220703,13124000,222.220001220703,2021-08-17
221.729995727539,223.649993896484,218.899993896484,219,9000900,219,2021-08-18
216.300003051758,218.300003051758,211.729995727539,212.160003662109,11404400,212.160003662109,2021-08-19
212.309997558594,214.740005493164,210.940002441406,212.669998168945,9335700,212.669998168945,2021-08-20
215.830001831055,220.179992675781,215.380004882812,219.399993896484,10392100,219.399993896484,2021-08-23
220.110000610352,223.100006103516,219.800003051758,221.429992675781,8942600,221.429992675781,2021-08-24
221.5,222.300003051758,219.100006103516,221.029998779297,6528900,221.029998779297,2021-08-25
221.410003662109,222.899993896484,215.910003662109,216.5,8341400,216.5,2021-08-26
217.470001220703,222.429992675781,216.860000610352,221.75,7684900,221.75,2021-08-27
