"BC.MI.Open","BC.MI.High","BC.MI.Low","BC.MI.Close","BC.MI.Volume","BC.MI.Adjusted","Date"
34.6199989318848,34.939998626709,34,34.1399993896484,43294,32.9591217041016,2021-02-18
34.2999992370605,35.2400016784668,34.2999992370605,34.7999992370605,42170,33.5962944030762,2021-02-19
34.8600006103516,35.0200004577637,34.2999992370605,34.7400016784668,42438,33.5383682250977,2021-02-22
34.939998626709,34.939998626709,33.9599990844727,34.2599983215332,30425,33.0749702453613,2021-02-23
34.0999984741211,34.7200012207031,34.0999984741211,34.4000015258789,61141,33.210132598877,2021-02-24
34.4000015258789,34.8400001525879,34.3600006103516,34.4000015258789,38695,33.210132598877,2021-02-25
34.1800003051758,34.4599990844727,33.7200012207031,34.1199989318848,53924,32.939811706543,2021-02-26
34.2599983215332,35,34.2599983215332,34.6399993896484,52414,33.4418258666992,2021-03-01
34.8400001525879,35.6399993896484,34.6199989318848,34.8600006103516,51841,33.6542167663574,2021-03-02
35.1399993896484,35.5400009155273,34.8800010681152,35.1399993896484,75221,33.9245338439941,2021-03-03
35.060001373291,35.1599998474121,34.0400009155273,34.060001373291,48600,32.8818893432617,2021-03-04
33.9799995422363,34.0999984741211,33.0400009155273,33.3600006103516,74431,32.2061042785645,2021-03-05
33.7000007629395,33.8400001525879,33.2000007629395,33.7799987792969,39794,32.6115684509277,2021-03-08
33.5800018310547,34.4000015258789,33.5800018310547,34.2599983215332,35342,33.0749702453613,2021-03-09
34.4199981689453,34.8600006103516,34.0999984741211,34.8400001525879,52035,33.6349105834961,2021-03-10
34.9799995422363,36,34.939998626709,35.9199981689453,90189,34.6775512695312,2021-03-11
36.4799995422363,40.2999992370605,36,38.8800010681152,596087,37.5351715087891,2021-03-12
38.3600006103516,39.2200012207031,36.9799995422363,37.1199989318848,116645,35.8360443115234,2021-03-15
37.2599983215332,38.8800010681152,37.2599983215332,38.7400016784668,79712,37.4000129699707,2021-03-16
38.8600006103516,38.9000015258789,37.7400016784668,37.7999992370605,55424,36.4925270080566,2021-03-17
38.2599983215332,38.4799995422363,37.8600006103516,38.4799995422363,41671,37.1490058898926,2021-03-18
38.2799987792969,38.2799987792969,37.2599983215332,37.7999992370605,63026,36.4925270080566,2021-03-19
37.9000015258789,38.2799987792969,37.3400001525879,37.5999984741211,73998,36.2994384765625,2021-03-22
37.7000007629395,37.7999992370605,37.2000007629395,37.5800018310547,25419,36.2801361083984,2021-03-23
37.8400001525879,37.8400001525879,36.7200012207031,37,35636,35.7201957702637,2021-03-24
37.0200004577637,37.2400016784668,36.439998626709,37,34302,35.7201957702637,2021-03-25
37.2400016784668,37.4199981689453,37,37.0999984741211,18363,35.8167381286621,2021-03-26
37.4000015258789,37.4000015258789,36.5800018310547,36.8800010681152,24527,35.6043510437012,2021-03-29
36.939998626709,37.1199989318848,36.5,36.8400001525879,49832,35.5657348632812,2021-03-30
36.7000007629395,36.939998626709,36.5,36.6599998474121,43720,35.391960144043,2021-03-31
36.3800010681152,37.7400016784668,36.2999992370605,37.7400016784668,54752,36.4346046447754,2021-04-01
37.8600006103516,39,37.8600006103516,39,70353,37.6510200500488,2021-04-06
39,39,38.0999984741211,38.3600006103516,42477,37.0331535339355,2021-04-07
38.7000007629395,39.060001373291,38.4599990844727,38.7200012207031,48656,37.3807029724121,2021-04-08
38.8199996948242,39.0999984741211,38.5999984741211,38.8600006103516,28847,37.5158615112305,2021-04-09
38.9799995422363,39.939998626709,38.8800010681152,39.9000015258789,50370,38.519889831543,2021-04-12
40,40.5800018310547,39.439998626709,40.2400016784668,90654,38.8481330871582,2021-04-13
40.0999984741211,41.4000015258789,40,40.9799995422363,89917,39.5625305175781,2021-04-14
41.1800003051758,41.439998626709,40.060001373291,41,45226,39.5818367004395,2021-04-15
41,41.560001373291,40.939998626709,41.3400001525879,48191,39.9100799560547,2021-04-16
41.5999984741211,42.4000015258789,41.560001373291,41.6800003051758,52765,40.2383193969727,2021-04-19
41.8199996948242,42.0400009155273,40.5200004577637,40.6199989318848,59157,39.2149848937988,2021-04-20
40.4000015258789,42.4799995422363,40.3199996948242,42.4199981689453,70945,40.9527206420898,2021-04-21
43.4199981689453,43.6199989318848,41.4000015258789,42.6199989318848,174915,41.1458015441895,2021-04-22
42.939998626709,43.2799987792969,42.060001373291,43.2000007629395,82432,41.7057418823242,2021-04-23
43.2799987792969,44.2000007629395,42.7799987792969,43.9799995422363,93011,42.4587593078613,2021-04-26
43.7000007629395,44.1599998474121,43.3800010681152,43.4599990844727,51565,41.9567489624023,2021-04-27
43.4000015258789,43.7599983215332,42.7599983215332,43.0200004577637,35735,41.5319709777832,2021-04-28
43.0200004577637,43.4799995422363,42.7400016784668,42.8199996948242,45573,41.3388862609863,2021-04-29
43,43.1800003051758,42.3199996948242,42.3600006103516,43927,40.8947982788086,2021-04-30
42.3600006103516,42.6199989318848,41.8199996948242,42.1599998474121,75875,40.701717376709,2021-05-03
42.060001373291,42.4599990844727,41.9000015258789,42.0800018310547,47941,40.6244812011719,2021-05-04
42.2799987792969,42.3400001525879,41.7400016784668,42.0800018310547,49390,40.6244812011719,2021-05-05
42.0400009155273,42.2999992370605,41.6399993896484,42.0200004577637,51474,40.5665588378906,2021-05-06
42.4599990844727,43.8600006103516,42.1599998474121,43.8600006103516,80674,42.3429107666016,2021-05-07
43.8600006103516,44.3400001525879,43.7000007629395,44,65327,42.4780731201172,2021-05-10
43.7999992370605,43.8600006103516,42.2200012207031,42.560001373291,43399,41.0878829956055,2021-05-11
42.2999992370605,42.7400016784668,41.7400016784668,42.1599998474121,48466,40.701717376709,2021-05-12
41.5200004577637,42.9799995422363,41,42.7599983215332,35471,41.2809600830078,2021-05-13
43.0200004577637,44.1800003051758,42.7999992370605,43.8400001525879,60946,42.3236083984375,2021-05-14
43.9000015258789,44.2599983215332,43.560001373291,43.9199981689453,26825,42.4008369445801,2021-05-17
44.1199989318848,44.7999992370605,44.0800018310547,44.2000007629395,36449,42.6711540222168,2021-05-18
44,44.5400009155273,43.4000015258789,44.3600006103516,53538,42.8256225585938,2021-05-19
44.7999992370605,45.939998626709,44.2400016784668,45.4599990844727,126510,43.8875732421875,2021-05-20
45.6800003051758,45.7000007629395,44.6399993896484,45.1399993896484,50649,43.5786399841309,2021-05-21
45.060001373291,45.7000007629395,45.0200004577637,45.560001373291,37886,43.9841156005859,2021-05-24
45.4000015258789,45.9000015258789,44.560001373291,45.1800003051758,58533,43.6172523498535,2021-05-25
45.560001373291,46.060001373291,45.0999984741211,45.4199981689453,58394,43.8489532470703,2021-05-26
45.5200004577637,47.060001373291,45.3600006103516,47,175264,45.3743019104004,2021-05-27
47,49.1399993896484,46.9599990844727,49.0200004577637,97615,47.3244323730469,2021-05-28
49.2999992370605,51.7000007629395,49.1599998474121,51.5499992370605,133468,49.7669219970703,2021-05-31
51.9000015258789,52.5499992370605,51.4500007629395,51.75,164541,49.9600067138672,2021-06-01
51.6500015258789,52.75,50.2999992370605,50.2999992370605,55160,48.5601577758789,2021-06-02
50.5,51.4000015258789,49.5400009155273,50.2000007629395,100094,48.4636192321777,2021-06-03
50.25,50.5499992370605,48.7999992370605,48.9599990844727,114494,47.2665100097656,2021-06-04
48.5999984741211,50.6500015258789,48.5999984741211,50.4500007629395,86869,48.7049713134766,2021-06-07
50.6500015258789,50.6500015258789,49.6199989318848,50.0999984741211,49477,48.3670768737793,2021-06-08
50.5,50.5,49.1800003051758,49.2000007629395,59594,47.4982109069824,2021-06-09
49.0800018310547,49.1599998474121,47.7400016784668,48.1399993896484,85939,46.4748725891113,2021-06-10
48.3600006103516,48.3600006103516,46.9199981689453,47.4599990844727,83195,45.8183937072754,2021-06-11
47.5999984741211,48.2999992370605,47.5800018310547,47.7200012207031,55250,46.0694007873535,2021-06-14
48.2400016784668,48.4599990844727,47.3199996948242,48.2200012207031,77599,46.5521049499512,2021-06-15
48.2400016784668,49,47.9199981689453,48.7999992370605,66677,47.1120414733887,2021-06-16
48.7599983215332,49.2000007629395,48.1800003051758,49.0999984741211,34542,47.4016647338867,2021-06-17
49.1399993896484,50.4500007629395,49.1399993896484,49.7400016784668,125352,48.01953125,2021-06-18
49.2799987792969,50.3499984741211,49.0999984741211,50.0499992370605,45472,48.3188056945801,2021-06-21
50.4000015258789,51,49.8800010681152,50.9500007629395,44321,49.1876754760742,2021-06-22
50.9500007629395,50.9500007629395,49.5200004577637,49.6399993896484,64212,47.9229888916016,2021-06-23
49.7200012207031,49.7400016784668,48.9199981689453,49.4000015258789,58616,47.691291809082,2021-06-24
49.939998626709,49.939998626709,48.8600006103516,49.5,51606,47.7878341674805,2021-06-25
49.6199989318848,49.9199981689453,48.4000015258789,48.7999992370605,66137,47.1120414733887,2021-06-28
48.5,49,47.7599983215332,49,73376,47.3051261901855,2021-06-29
48.7999992370605,49.9000015258789,48.7400016784668,49.3199996948242,67151,47.6140594482422,2021-06-30
49.4199981689453,50.25,48.939998626709,50,72320,48.2705345153809,2021-07-01
50.2000007629395,51,50,50.9500007629395,39436,49.1876754760742,2021-07-02
50.9500007629395,52.25,50.5499992370605,50.6500015258789,56081,48.8980560302734,2021-07-05
50.75,51.25,50.3499984741211,50.9500007629395,35366,49.1876754760742,2021-07-06
51.5,52.3499984741211,51,52.3499984741211,63232,50.539249420166,2021-07-07
52.2999992370605,52.4000015258789,49,49.560001373291,142570,47.8457565307617,2021-07-08
50.25,51.2999992370605,49.9599990844727,51.0499992370605,51071,49.2842216491699,2021-07-09
51.5,51.5,50.5,51.4000015258789,29544,49.6221122741699,2021-07-12
51.7999992370605,52.0999984741211,51.0999984741211,51.4500007629395,49409,49.6703834533691,2021-07-13
52,52,49.8199996948242,51.2999992370605,64517,49.5255661010742,2021-07-14
49.6800003051758,49.7999992370605,47.2000007629395,49.1199989318848,886633,47.420970916748,2021-07-15
49.6199989318848,49.7799987792969,49,49.6599998474121,104813,47.9422950744629,2021-07-16
49.2000007629395,49.3600006103516,48.2200012207031,48.7599983215332,107450,47.0734214782715,2021-07-19
49.2799987792969,49.2799987792969,47.8199996948242,48.1399993896484,61909,46.4748725891113,2021-07-20
48.5,49.939998626709,48.5,49.7000007629395,90751,47.9809150695801,2021-07-21
49.6599998474121,51.2000007629395,49.6599998474121,51.1500015258789,67201,49.3807563781738,2021-07-22
51.2000007629395,51.5999984741211,50.7000007629395,51.5499992370605,89538,49.7669219970703,2021-07-23
51.4500007629395,51.9500007629395,51.4500007629395,51.75,31401,49.9600067138672,2021-07-26
51.6500015258789,51.9000015258789,51,51.4500007629395,44816,49.6703834533691,2021-07-27
51.2999992370605,51.9000015258789,51,51.7999992370605,53456,50.0082740783691,2021-07-28
51.9500007629395,52.5,51.6500015258789,52.0999984741211,98947,50.2978973388672,2021-07-29
51.8499984741211,52.2999992370605,51.5499992370605,52.2999992370605,47657,50.4909782409668,2021-07-30
52.4000015258789,56.7000007629395,52.4000015258789,56.4500007629395,156282,54.4974365234375,2021-08-02
56.5499992370605,57.5999984741211,55.2999992370605,55.7999992370605,103774,53.8699150085449,2021-08-03
56.2999992370605,56.75,53.9500007629395,54.2000007629395,130264,52.3252639770508,2021-08-04
53.7999992370605,55.5,53.75,54.8499984741211,59851,52.9527778625488,2021-08-05
54.5499992370605,55.0999984741211,54.5,54.8499984741211,29890,52.9527778625488,2021-08-06
55,55.8499984741211,54.3499984741211,54.7999992370605,58456,52.9045066833496,2021-08-09
54.7999992370605,55.7000007629395,54.7999992370605,55.5999984741211,41803,53.6768379211426,2021-08-10
55.9500007629395,55.9500007629395,54.2999992370605,55,87017,53.0975914001465,2021-08-11
54.7999992370605,55.2999992370605,54.5999984741211,54.9000015258789,52156,53.001049041748,2021-08-12
54.75,55.0999984741211,54.5,54.75,44183,52.8562355041504,2021-08-13
54.2999992370605,54.7000007629395,53.5999984741211,53.9000015258789,62752,52.0356407165527,2021-08-16
53.5,54.25,53.0499992370605,53.4500007629395,69086,51.601203918457,2021-08-17
53.75,54.2000007629395,52.25,52.3499984741211,54572,50.539249420166,2021-08-18
52,52.2000007629395,49.060001373291,49.0999984741211,199274,47.4016647338867,2021-08-19
48.9000015258789,49.8600006103516,48.3800010681152,49.4199981689453,84693,47.7105941772461,2021-08-20
50.5,51.0499992370605,50.2000007629395,50.6500015258789,65638,48.8980560302734,2021-08-23
51,51.2000007629395,50.0999984741211,50.6500015258789,70774,48.8980560302734,2021-08-24
50.7000007629395,50.7000007629395,49.7799987792969,50,49781,48.2705345153809,2021-08-25
50,50,48.5400009155273,48.7999992370605,58125,47.1120414733887,2021-08-26
49,50.5999984741211,48.7799987792969,50.4000015258789,174273,48.6567001342773,2021-08-27
51,51,49,49.7999992370605,117871,48.0774536132812,2021-08-30
49.8600006103516,50.0499992370605,49.2200012207031,49.9000015258789,54618,48.173999786377,2021-08-31
50.2999992370605,51.0999984741211,49.7999992370605,50.0499992370605,77596,48.3188056945801,2021-09-01
50.2000007629395,50.7000007629395,49.939998626709,50.0499992370605,30067,48.3188056945801,2021-09-02
49.8800010681152,50.25,48.7400016784668,49.3199996948242,41119,47.6140594482422,2021-09-03
49.5200004577637,49.8400001525879,49.2400016784668,49.6800003051758,38745,47.9616088867188,2021-09-06
49.9000015258789,50.2000007629395,49.2599983215332,49.6199989318848,41941,47.903678894043,2021-09-07
49.6199989318848,49.7999992370605,48.6800003051758,49.1399993896484,51219,47.4402885437012,2021-09-08
48.939998626709,49.7599983215332,48.5,49.7000007629395,34314,47.9809150695801,2021-09-09
49.7799987792969,50.4000015258789,49.4799995422363,49.4799995422363,64940,47.7685203552246,2021-09-10
49.5400009155273,50.1500015258789,48.5800018310547,48.5800018310547,55271,46.8996505737305,2021-09-13
49.0999984741211,49.0999984741211,47.6599998474121,48.0200004577637,91232,46.3590240478516,2021-09-14
48.1800003051758,48.2400016784668,46.5400009155273,46.7599983215332,77843,45.1426048278809,2021-09-15
46.8400001525879,47.560001373291,46.7999992370605,47.1599998474121,49608,45.5287742614746,2021-09-16
47.8199996948242,48.8199996948242,47.7000007629395,47.9599990844727,74878,46.3011016845703,2021-09-17
47.1399993896484,48.6800003051758,46.7200012207031,48.2599983215332,68637,46.5907211303711,2021-09-20
48.6199989318848,48.7799987792969,47.9799995422363,48.4799995422363,29890,46.8031158447266,2021-09-21
48.9599990844727,49.439998626709,48.439998626709,49.2000007629395,58743,47.4982109069824,2021-09-22
49.4599990844727,50.2999992370605,49.1199989318848,49.7999992370605,75775,48.0774536132812,2021-09-23
49.5200004577637,49.5200004577637,48.7200012207031,49.5200004577637,107747,47.8071403503418,2021-09-24
49.2000007629395,49.8400001525879,48.5800018310547,48.5800018310547,60782,46.8996505737305,2021-09-27
48.5800018310547,48.8600006103516,47.0200004577637,47.2799987792969,55766,45.6446228027344,2021-09-28
47.5800018310547,48.2400016784668,46.9799995422363,47.5400009155273,39842,45.8956260681152,2021-09-29
47.5800018310547,48.5,47.439998626709,47.5400009155273,39932,45.8956260681152,2021-09-30
46.7999992370605,48.2599983215332,46.560001373291,47.8199996948242,58436,46.1659469604492,2021-10-01
47.8199996948242,48.2799987792969,47.1800003051758,47.2999992370605,39681,45.6639289855957,2021-10-04
47.6599998474121,47.8199996948242,46.8199996948242,47.560001373291,36885,45.9149360656738,2021-10-05
46.9799995422363,47.0999984741211,45.939998626709,46.939998626709,92727,45.3163795471191,2021-10-06
47.7999992370605,47.9599990844727,47.0999984741211,47.7200012207031,52731,46.0694007873535,2021-10-07
47.5400009155273,48.0999984741211,47,47.0400009155273,31534,45.4129219055176,2021-10-08
47.5,47.5,46.2799987792969,47.060001373291,64070,45.4322319030762,2021-10-11
46.5800018310547,47.7799987792969,46.4000015258789,47.7400016784668,31783,46.0887107849121,2021-10-12
47.4599990844727,49.1599998474121,47.2799987792969,49,62062,47.3051261901855,2021-10-13
49.6399993896484,49.6399993896484,48.5400009155273,49.0200004577637,42699,47.3244323730469,2021-10-14
49.4799995422363,49.8199996948242,49.0200004577637,49.5200004577637,50424,47.8071403503418,2021-10-15
49.7599983215332,49.7599983215332,48.1599998474121,48.6399993896484,43145,46.957576751709,2021-10-18
48.5999984741211,49.3199996948242,48.560001373291,48.8600006103516,35271,47.1699676513672,2021-10-19
48.8600006103516,49.8800010681152,48.2599983215332,49.7599983215332,53667,48.0388336181641,2021-10-20
49.3400001525879,50.9000015258789,49.3400001525879,50.75,82979,48.9945945739746,2021-10-21
51.2000007629395,52.5999984741211,50.5999984741211,51.2999992370605,114497,49.5255661010742,2021-10-22
51.5999984741211,51.7999992370605,50.3499984741211,51.2000007629395,53242,49.429027557373,2021-10-25
51.25,52.1500015258789,51,51.4000015258789,55344,49.6221122741699,2021-10-26
51.4000015258789,52.7999992370605,51.0499992370605,51.1500015258789,76754,49.3807563781738,2021-10-27
51,52,50.9000015258789,51.7999992370605,41860,50.0082740783691,2021-10-28
51.6500015258789,52.4000015258789,51.0999984741211,52.4000015258789,48499,50.5875205993652,2021-10-29
52.5,54,52.0999984741211,54,99188,52.1321792602539,2021-11-01
53.75,55,53.5499992370605,53.5499992370605,57424,51.6977462768555,2021-11-02
53.6500015258789,54.9000015258789,53.6500015258789,54.9000015258789,62551,53.001049041748,2021-11-03
55.0499992370605,58.2000007629395,54.5499992370605,58.2000007629395,179532,56.1869049072266,2021-11-04
58,61.0999984741211,58,60.25,240459,58.1659965515137,2021-11-05
60.5499992370605,63.3499984741211,60.4000015258789,62.2999992370605,175947,60.1450881958008,2021-11-08
62.2999992370605,63.2999992370605,61.2999992370605,63.0999984741211,141613,60.9174156188965,2021-11-09
62.8499984741211,63,60.9000015258789,61.8499984741211,147656,59.7106552124023,2021-11-10
61.8499984741211,63,61.25,62.7999992370605,98990,60.6277961730957,2021-11-11
62.9500007629395,63.9000015258789,62.75,63.4500007629395,59901,61.255313873291,2021-11-12
63.5,63.5,62.2999992370605,62.7000007629395,87240,60.53125,2021-11-15
62.5999984741211,63,62.0499992370605,62.4500007629395,94805,60.2899017333984,2021-11-16
62.7000007629395,62.8499984741211,61.3499984741211,61.9000015258789,91450,59.7589263916016,2021-11-17
61.9000015258789,62.5,61.4000015258789,61.8499984741211,54303,59.7106552124023,2021-11-18
62.25,62.25,59.9000015258789,60.0999984741211,75473,58.0211868286133,2021-11-19
60,61.4000015258789,60,60.1500015258789,99536,58.0694580078125,2021-11-22
60.4500007629395,60.4500007629395,58.4000015258789,58.6500015258789,78449,56.6213417053223,2021-11-23
58.0999984741211,58.8499984741211,57.2999992370605,57.8499984741211,77453,55.8490142822266,2021-11-24
57.9000015258789,58.5999984741211,57.4500007629395,58.2999992370605,43679,56.2834396362305,2021-11-25
56.3499984741211,57.1500015258789,55.3499984741211,55.3499984741211,96543,53.4354820251465,2021-11-26
56.2999992370605,56.8499984741211,55.8499984741211,56.4000015258789,62222,54.4491653442383,2021-11-29
56.3499984741211,56.7000007629395,55,55.9000015258789,47224,53.9664611816406,2021-11-30
56.0999984741211,56.8499984741211,55.2000007629395,56.75,82763,54.7870597839355,2021-12-01
56.5,57,55.5,55.5,49119,53.5802955627441,2021-12-02
55.9500007629395,56.5499992370605,55.5999984741211,55.9500007629395,38688,54.0147323608398,2021-12-03
56.4000015258789,56.9500007629395,55.9000015258789,56.9000015258789,48505,54.9318733215332,2021-12-06
57.4500007629395,58.75,56.9500007629395,58.4500007629395,69776,56.4282608032227,2021-12-07
58.25,58.4000015258789,56.7999992370605,57,63121,55.0284118652344,2021-12-08
57,57.75,56.8499984741211,56.9000015258789,37455,54.9318733215332,2021-12-09
56.3499984741211,56.9000015258789,56.0999984741211,56.1500015258789,37098,54.2078132629395,2021-12-10
55.5,56.7000007629395,55,55.2999992370605,33916,53.3872108459473,2021-12-13
55.2999992370605,55.5499992370605,53.75,53.8499984741211,95019,51.9873657226562,2021-12-14
55.4000015258789,57.75,55.2999992370605,57.4000015258789,128825,55.4145774841309,2021-12-15
58.7999992370605,60.0499992370605,56.75,56.9000015258789,162248,54.9318733215332,2021-12-16
56.9000015258789,57.6500015258789,54.8499984741211,55.5999984741211,69798,53.6768379211426,2021-12-17
54.5999984741211,55.75,54.1500015258789,55.7000007629395,76460,53.7733764648438,2021-12-20
56.75,56.75,55.25,55.9500007629395,32997,54.0147323608398,2021-12-21
56.2999992370605,56.9000015258789,55.7999992370605,56.9000015258789,36289,54.9318733215332,2021-12-22
56.9000015258789,57.4000015258789,56.25,56.9500007629395,28796,54.9801445007324,2021-12-23
56.9500007629395,58.4500007629395,56.9000015258789,58.25,32643,56.2351722717285,2021-12-27
57.7999992370605,59.5499992370605,57.7999992370605,59.4000015258789,40601,57.345401763916,2021-12-28
59.5999984741211,60.7999992370605,59.4500007629395,60.5999984741211,85559,58.5038871765137,2021-12-29
60.5999984741211,61.25,60.2999992370605,60.7000007629395,53234,58.6004333496094,2021-12-30
61,63.5499992370605,61,63.1500015258789,112767,60.965690612793,2022-01-03
63.3499984741211,63.6500015258789,62.6500015258789,63.2000007629395,69935,61.0139579772949,2022-01-04
63.2000007629395,63.5999984741211,62.5499992370605,63.5,69556,61.3035850524902,2022-01-05
62.5,63.8499984741211,62.2000007629395,62.5499992370605,110929,60.3864402770996,2022-01-06
62.4500007629395,62.7000007629395,60.5,60.7999992370605,50759,58.6969718933105,2022-01-07
61.1500015258789,61.1500015258789,58.0499992370605,58.0499992370605,99233,56.0420913696289,2022-01-10
60.7999992370605,62.9500007629395,60,60.5,203496,58.4073486328125,2022-01-11
61.5,61.5,57.0999984741211,57.2000007629395,160505,55.221492767334,2022-01-12
58,58.1500015258789,55.4000015258789,56,92015,54.0630035400391,2022-01-13
55.4500007629395,55.4500007629395,54,54.0999984741211,129293,52.2287216186523,2022-01-14
54.4000015258789,55.75,53.7999992370605,55.5999984741211,55636,53.6768379211426,2022-01-17
55.25,55.25,53.6500015258789,53.9500007629395,105480,52.0839080810547,2022-01-18
54.1500015258789,55.9500007629395,53.9500007629395,55.0499992370605,103047,53.1458625793457,2022-01-19
55.7000007629395,55.7000007629395,53.7999992370605,54.75,73476,52.8562355041504,2022-01-20
54,54.6500015258789,53.25,53.8499984741211,44213,51.9873657226562,2022-01-21
53.5,53.7000007629395,51.4500007629395,52.25,84600,50.4427070617676,2022-01-24
53.3499984741211,53.5999984741211,51.9000015258789,52.6500015258789,70062,50.8288764953613,2022-01-25
53.3499984741211,54.9000015258789,53.0999984741211,53.75,70856,51.8908271789551,2022-01-26
53.2999992370605,53.2999992370605,51.7000007629395,51.8499984741211,81379,50.0565452575684,2022-01-27
52.4500007629395,52.9500007629395,49.7000007629395,51,143293,49.2359504699707,2022-01-28
51.9000015258789,52.2000007629395,50.7999992370605,51.1500015258789,91006,49.3807563781738,2022-01-31
51.5,55.8499984741211,51.4500007629395,55.4000015258789,232164,53.4837608337402,2022-02-01
55.75,55.75,53.7000007629395,53.7000007629395,78328,51.8425559997559,2022-02-02
53.7000007629395,54.1500015258789,51.5999984741211,52.2999992370605,90029,50.4909782409668,2022-02-03
52.7999992370605,53.0499992370605,52.1500015258789,52.5,37463,50.6840629577637,2022-02-04
53,53,52.0499992370605,52.6500015258789,29135,50.8288764953613,2022-02-07
52.9500007629395,53.7000007629395,52.2000007629395,52.9500007629395,63459,51.1185035705566,2022-02-08
53.7999992370605,54.4500007629395,52.25,54.25,52478,52.3735313415527,2022-02-09
54.4500007629395,54.7000007629395,53,54.0499992370605,67457,52.1804504394531,2022-02-10
53.0999984741211,53.5999984741211,52.1500015258789,52.1500015258789,32154,50.3461723327637,2022-02-11
51.0999984741211,51.75,49.939998626709,51.5499992370605,62061,49.7669219970703,2022-02-14
51.1500015258789,53.4500007629395,51.1500015258789,53.2999992370605,40581,51.4563941955566,2022-02-15
53.75,54,52.4000015258789,52.6500015258789,27733,50.8288764953613,2022-02-16
52.6500015258789,54.2999992370605,52.6500015258789,52.75,33964,50.9254150390625,2022-02-17
52.5999984741211,53.5,51.9000015258789,52.5999984741211,41794,50.7806053161621,2022-02-18
52.75,52.9000015258789,51.1500015258789,51.5499992370605,33464,49.7669219970703,2022-02-21
49.939998626709,51.9500007629395,47.7400016784668,51.4500007629395,48482,49.6703834533691,2022-02-22
51.75,52.8499984741211,51.3499984741211,51.5,46998,49.7186508178711,2022-02-23
49.0999984741211,50.3499984741211,47.9000015258789,48.4799995422363,98149,46.8031158447266,2022-02-24
49.3199996948242,51.75,49.2000007629395,51.75,79209,49.9600067138672,2022-02-25
50.2999992370605,51.0499992370605,49.0800018310547,50.2999992370605,185743,48.5601577758789,2022-02-28
50.75,50.75,46.6199989318848,46.6199989318848,77331,45.0074501037598,2022-03-01
46.5400009155273,48.7000007629395,46.0800018310547,48.060001373291,232213,46.3976440429688,2022-03-02
47.6199989318848,49.3400001525879,47.4199981689453,47.5200004577637,99985,45.8763198852539,2022-03-03
46.7999992370605,46.8600006103516,43.5800018310547,43.5999984741211,87476,42.0919075012207,2022-03-04
41.5,44.1199989318848,39.2000007629395,42.7200012207031,230042,41.2423477172852,2022-03-07
42.2599983215332,45.2000007629395,41.9199981689453,41.939998626709,122667,40.4893264770508,2022-03-08
43.5999984741211,44.4000015258789,42.8800010681152,44.0800018310547,105267,42.555305480957,2022-03-09
44.9799995422363,45.9000015258789,42.9000015258789,43.6599998474121,89737,42.1498336791992,2022-03-10
46.8800010681152,48.9000015258789,45.4199981689453,46.939998626709,196936,45.3163795471191,2022-03-11
47.9599990844727,48,46.5800018310547,47.1800003051758,103762,45.5480766296387,2022-03-14
47,48.8400001525879,46.7599983215332,48.5,104526,46.8224220275879,2022-03-15
49.9000015258789,52.4500007629395,49.7999992370605,51.2000007629395,119675,49.429027557373,2022-03-16
52.2999992370605,53.0499992370605,51.7999992370605,52.4000015258789,89551,50.5875205993652,2022-03-17
52.5499992370605,54.25,52.5499992370605,54.0999984741211,128332,52.2287216186523,2022-03-18
54,54.7999992370605,53.5499992370605,53.7000007629395,74602,51.8425559997559,2022-03-21
53.4500007629395,54.75,51.5999984741211,51.75,89656,49.9600067138672,2022-03-22
52.4000015258789,52.4500007629395,50.7999992370605,51,49864,49.2359504699707,2022-03-23
51.3499984741211,51.9000015258789,51,51.0499992370605,40274,49.2842216491699,2022-03-24
51.1500015258789,53,51.0499992370605,52.4000015258789,55327,50.5875205993652,2022-03-25
52.5999984741211,52.75,51.75,51.75,43271,49.9600067138672,2022-03-28
52.4500007629395,54.5999984741211,52.0999984741211,54.0499992370605,60554,52.1804504394531,2022-03-29
53.9500007629395,54.2000007629395,53.1500015258789,54,37376,52.1321792602539,2022-03-30
54,54.75,53.0999984741211,53.0999984741211,80732,51.2633094787598,2022-03-31
53.0499992370605,53.0499992370605,51.9500007629395,52.6500015258789,44149,50.8288764953613,2022-04-01
52.6500015258789,53.7999992370605,51.7999992370605,53.6500015258789,35491,51.7942848205566,2022-04-04
53.6500015258789,54.0999984741211,53.2999992370605,53.7000007629395,48342,51.8425559997559,2022-04-05
53.2999992370605,53.5499992370605,50.5,51.3499984741211,63727,49.5738372802734,2022-04-06
51.4500007629395,52.3499984741211,50.9000015258789,51,53374,49.2359504699707,2022-04-07
51.9000015258789,52.8499984741211,51.2999992370605,52.5999984741211,58823,50.7806053161621,2022-04-08
52.5999984741211,52.5999984741211,50.7000007629395,51.5,50387,49.7186508178711,2022-04-11
50.75,52.75,50.7000007629395,52.7000007629395,55353,50.8771438598633,2022-04-12
52.7000007629395,53.4500007629395,51.5999984741211,52.8499984741211,47303,51.0219535827637,2022-04-13
54,55.2999992370605,52.0499992370605,52.3499984741211,83132,50.539249420166,2022-04-14
52.2000007629395,52.2000007629395,50.2000007629395,50.75,76689,48.9945945739746,2022-04-19
51.6500015258789,52.2999992370605,50.7999992370605,52.0999984741211,36492,50.2978973388672,2022-04-20
52.2000007629395,52.7000007629395,51.5499992370605,51.7000007629395,34644,49.911735534668,2022-04-21
