"TRN.MI.Open","TRN.MI.High","TRN.MI.Low","TRN.MI.Close","TRN.MI.Volume","TRN.MI.Adjusted","Date"
6.13399982452393,6.17600011825562,6.05399990081787,6.13399982452393,6604639,5.01205587387085,2021-01-28
6.07999992370605,6.11600017547607,5.99399995803833,5.99399995803833,7333286,4.89766216278076,2021-01-29
6.01999998092651,6.09600019454956,6.01200008392334,6.07000017166138,3890778,4.95976161956787,2021-02-01
6.06799983978271,6.10799980163574,6.02199983596802,6.05999994277954,5160100,4.9515905380249,2021-02-02
6.15199995040894,6.32399988174438,6.12400007247925,6.17399978637695,9951656,5.04473972320557,2021-02-03
6.17999982833862,6.26999998092651,6.13600015640259,6.2519998550415,4719293,5.10847234725952,2021-02-04
6.27799987792969,6.31799983978271,6.19199991226196,6.19199991226196,5785998,5.05944776535034,2021-02-05
6.24200010299683,6.28200006484985,6.18200016021729,6.21799993515015,4406064,5.08069229125977,2021-02-08
6.21600008010864,6.21799993515015,6.08199977874756,6.10599994659424,4927169,4.98917675018311,2021-02-09
6.15199995040894,6.19399976730347,6.09000015258789,6.11999988555908,4081007,5.00061702728271,2021-02-10
6.11600017547607,6.14799976348877,6.07000017166138,6.10799980163574,3164856,4.99081087112427,2021-02-11
6.10799980163574,6.17000007629395,6.10200023651123,6.17000007629395,3275982,5.04147100448608,2021-02-12
6.18800020217896,6.21000003814697,6.15199995040894,6.15799999237061,3818055,5.03166675567627,2021-02-15
6.15799999237061,6.18400001525879,6.05200004577637,6.05200004577637,5034765,4.94505405426025,2021-02-16
6.05000019073486,6.06400012969971,6.01200008392334,6.04199981689453,5105002,4.93688297271729,2021-02-17
6.03000020980835,6.05999994277954,5.94999980926514,5.98000001907349,5750318,4.88622283935547,2021-02-18
5.96000003814697,6,5.92799997329712,5.93400001525879,4755882,4.84863710403442,2021-02-19
5.90199995040894,5.93400001525879,5.84000015258789,5.84200000762939,5334512,4.77346467971802,2021-02-22
5.84000015258789,5.86999988555908,5.79199981689453,5.86999988555908,5573611,4.7963433265686,2021-02-23
5.87799978256226,5.88000011444092,5.76800012588501,5.80800008773804,6408336,4.74568319320679,2021-02-24
5.80000019073486,5.82000017166138,5.76200008392334,5.77400016784668,6529314,4.71790218353271,2021-02-25
5.7519998550415,5.80999994277954,5.71999979019165,5.76800012588501,8377097,4.71299934387207,2021-02-26
5.7979998588562,5.88800001144409,5.79400014877319,5.88800001144409,6503524,4.81105089187622,2021-03-01
5.89799976348877,5.90000009536743,5.76200008392334,5.76200008392334,5816175,4.70809698104858,2021-03-02
5.78800010681152,5.81199979782104,5.6100001335144,5.65999984741211,7966863,4.62475252151489,2021-03-03
5.64799976348877,5.75600004196167,5.63399982452393,5.73999977111816,5886924,4.69012022018433,2021-03-04
5.7020001411438,5.71600008010864,5.66200017929077,5.71199989318848,7197338,4.6672420501709,2021-03-05
5.70599985122681,5.83199977874756,5.6560001373291,5.80000019073486,6587210,4.73914623260498,2021-03-08
5.83599996566772,5.94399976730347,5.7979998588562,5.86999988555908,8853439,4.7963433265686,2021-03-09
5.84999990463257,5.98000001907349,5.84999990463257,5.9520001411438,5512316,4.86334419250488,2021-03-10
5.92399978637695,6.07399988174438,5.92199993133545,6.02799987792969,6622808,4.92544317245483,2021-03-11
6.01599979400635,6.03599977493286,5.96199989318848,6.01200008392334,4499047,4.91237020492554,2021-03-12
6.10799980163574,6.36399984359741,6.08799982070923,6.29400014877319,22152414,5.14279127120972,2021-03-15
6.28800010681152,6.30000019073486,6.20599985122681,6.25600004196167,6313586,5.11174154281616,2021-03-16
6.25400018692017,6.28599977493286,6.21000003814697,6.21000003814697,5270591,5.07415533065796,2021-03-17
6.21999979019165,6.22800016403198,6.09200000762939,6.10799980163574,7554855,4.99081087112427,2021-03-18
6.06599998474121,6.20800018310547,6.0479998588562,6.16599988937378,11465351,5.03820276260376,2021-03-19
6.17799997329712,6.21400022506714,6.14400005340576,6.19799995422363,3960261,5.06435012817383,2021-03-22
6.19600009918213,6.31599998474121,6.19399976730347,6.2979998588562,5680856,5.14605855941772,2021-03-23
6.2979998588562,6.33199977874756,6.25600004196167,6.32800006866455,4995128,5.17057180404663,2021-03-24
6.32200002670288,6.42000007629395,6.30800008773804,6.39799976348877,8089565,5.22776889801025,2021-03-25
6.40799999237061,6.51000022888184,6.36800003051758,6.48199987411499,7382578,5.29640436172485,2021-03-26
6.52799987792969,6.54400014877319,6.48999977111816,6.54199981689453,4579907,5.34543037414551,2021-03-29
6.55000019073486,6.56199979782104,6.43599987030029,6.46000003814697,4330777,5.27842855453491,2021-03-30
6.44999980926514,6.47399997711182,6.42199993133545,6.43800020217896,5784462,5.26045274734497,2021-03-31
6.46600008010864,6.47800016403198,6.40399980545044,6.41400003433228,3430683,5.24084234237671,2021-04-01
6.28200006484985,6.2979998588562,6.16599988937378,6.21199989318848,22324871,5.07578897476196,2021-04-06
6.23000001907349,6.26999998092651,6.17199993133545,6.19799995422363,8762412,5.06435012817383,2021-04-07
6.23000001907349,6.24200010299683,6.19199991226196,6.23000001907349,6161477,5.09049701690674,2021-04-08
6.23000001907349,6.23799991607666,6.13000011444092,6.13600015640259,7170832,5.01369047164917,2021-04-09
6.14200019836426,6.20800018310547,6.10200023651123,6.10599994659424,5685969,4.98917675018311,2021-04-12
6.11600017547607,6.16200017929077,6.05800008773804,6.09999990463257,6624439,4.98427438735962,2021-04-13
6.11399984359741,6.11999988555908,6.0460000038147,6.08599996566772,5335809,4.97283554077148,2021-04-14
6.08799982070923,6.11600017547607,6.08199977874756,6.11199998855591,4374472,4.99408006668091,2021-04-15
6.09999990463257,6.16800022125244,6.06799983978271,6.14400005340576,6729630,5.02022695541382,2021-04-16
6.16800022125244,6.21999979019165,6.15999984741211,6.19799995422363,5991320,5.06435012817383,2021-04-19
6.18400001525879,6.18599987030029,6.11600017547607,6.1399998664856,5289147,5.01695823669434,2021-04-20
6.14200019836426,6.15799999237061,6.09800004959106,6.13800001144409,3696669,5.01532411575317,2021-04-21
6.17000007629395,6.27400016784668,6.14599990844727,6.26399993896484,7771938,5.11827802658081,2021-04-22
6.25400018692017,6.27799987792969,6.15399980545044,6.17799997329712,4062108,5.04800796508789,2021-04-23
6.19600009918213,6.23199987411499,6.16200017929077,6.18400001525879,3173420,5.05291080474854,2021-04-26
6.18400001525879,6.19799995422363,6.1560001373291,6.17600011825562,4005213,5.04637384414673,2021-04-27
6.17399978637695,6.19600009918213,6.13199996948242,6.15199995040894,4060766,5.02676439285278,2021-04-28
6.16800022125244,6.19799995422363,6.0939998626709,6.11999988555908,5900210,5.00061702728271,2021-04-29
6.15399980545044,6.16200017929077,6.07200002670288,6.13000011444092,5601721,5.00878763198853,2021-04-30
6.14200019836426,6.19999980926514,6.10599994659424,6.16800022125244,4142717,5.03983736038208,2021-05-03
6.16400003433228,6.18400001525879,6.0939998626709,6.10400009155273,5018602,4.98754358291626,2021-05-04
6.13399982452393,6.16800022125244,6.10200023651123,6.10200023651123,4429542,4.98590993881226,2021-05-05
6.11800003051758,6.19199991226196,6.10200023651123,6.15799999237061,4792811,5.03166675567627,2021-05-06
6.18599987030029,6.25600004196167,6.15399980545044,6.18400001525879,7491823,5.05291080474854,2021-05-07
6.19000005722046,6.22800016403198,6.1560001373291,6.18400001525879,4421093,5.05291080474854,2021-05-10
6.15799999237061,6.22599983215332,6.08400011062622,6.12799978256226,7914846,5.00715351104736,2021-05-11
6.12200021743774,6.15199995040894,6.07200002670288,6.09600019454956,5009341,4.98100709915161,2021-05-12
6.07999992370605,6.17399978637695,6.03200006484985,6.16400003433228,5072318,5.03656816482544,2021-05-13
6.18800020217896,6.23600006103516,6.15199995040894,6.23400020599365,5016614,5.09376573562622,2021-05-14
6.23199987411499,6.27199983596802,6.18800020217896,6.26399993896484,4433243,5.11827802658081,2021-05-17
6.28200006484985,6.28599977493286,6.21600008010864,6.22800016403198,4550751,5.08886241912842,2021-05-18
6.19999980926514,6.21000003814697,6.13199996948242,6.19600009918213,7091055,5.06271600723267,2021-05-19
6.19199991226196,6.2480001449585,6.17399978637695,6.2480001449585,4122216,5.10520505905151,2021-05-20
6.25600004196167,6.32600021362305,6.23999977111816,6.30600023269653,6020681,5.15259552001953,2021-05-21
6.31199979782104,6.33400011062622,6.2979998588562,6.31199979782104,2282794,5.15749883651733,2021-05-24
6.31599998474121,6.32999992370605,6.2480001449585,6.30800008773804,4339058,5.15423011779785,2021-05-25
6.32399988174438,6.36800003051758,6.28200006484985,6.30200004577637,4293763,5.14932727813721,2021-05-26
6.2960000038147,6.32800006866455,6.22599983215332,6.22599983215332,8366747,5.08722829818726,2021-05-27
6.2480001449585,6.2979998588562,6.23400020599365,6.26999998092651,3903948,5.12318086624146,2021-05-28
6.28399991989136,6.2979998588562,6.2480001449585,6.2480001449585,2779633,5.10520505905151,2021-05-31
6.28599977493286,6.35799980163574,6.26999998092651,6.30600023269653,4937235,5.15259552001953,2021-06-01
6.29400014877319,6.33799982070923,6.28399991989136,6.32200002670288,3923029,5.16566944122314,2021-06-02
6.30800008773804,6.33199977874756,6.26800012588501,6.30600023269653,4590238,5.15259552001953,2021-06-03
6.32399988174438,6.35200023651123,6.2960000038147,6.35200023651123,4518206,5.19018268585205,2021-06-04
6.3600001335144,6.39400005340576,6.3439998626709,6.38800001144409,4576474,5.21959781646729,2021-06-07
6.39400005340576,6.44199991226196,6.38600015640259,6.4060001373291,4191426,5.23430585861206,2021-06-08
6.41800022125244,6.44799995422363,6.3899998664856,6.42799997329712,2441623,5.25228214263916,2021-06-09
6.44999980926514,6.46600008010864,6.40399980545044,6.44600009918213,3324561,5.26698923110962,2021-06-10
6.44999980926514,6.48600006103516,6.43800020217896,6.46199989318848,2998942,5.28006267547607,2021-06-11
6.48600006103516,6.55999994277954,6.48000001907349,6.5479998588562,4292079,5.35033226013184,2021-06-14
6.57000017166138,6.63600015640259,6.51599979400635,6.55000019073486,4761817,5.35196685791016,2021-06-15
6.55000019073486,6.67399978637695,6.53800010681152,6.62200021743774,5929627,5.41079807281494,2021-06-16
6.62200021743774,6.63199996948242,6.49200010299683,6.61399984359741,7654011,5.40426111221313,2021-06-17
6.60599994659424,6.66800022125244,6.51599979400635,6.51599979400635,12844696,5.32418537139893,2021-06-18
6.34000015258789,6.3439998626709,6.27600002288818,6.31199979782104,7020519,5.30284643173218,2021-06-21
6.38399982452393,6.38399982452393,6.27400016784668,6.2979998588562,4552412,5.29108428955078,2021-06-22
6.30000019073486,6.30800008773804,6.20800018310547,6.21999979019165,5537481,5.22555494308472,2021-06-23
6.23999977111816,6.32000017166138,6.21799993515015,6.32000017166138,4970565,5.30956745147705,2021-06-24
6.28399991989136,6.32999992370605,6.26800012588501,6.28399991989136,2766219,5.27932214736938,2021-06-25
6.29199981689453,6.34999990463257,6.29199981689453,6.33599996566772,4127472,5.32300996780396,2021-06-28
6.30000019073486,6.34000015258789,6.30000019073486,6.31799983978271,2746155,5.3078875541687,2021-06-29
6.30999994277954,6.31799983978271,6.23000001907349,6.28399991989136,5015154,5.27932214736938,2021-06-30
6.31199979782104,6.31199979782104,6.23400020599365,6.30000019073486,4746801,5.29276561737061,2021-07-01
6.29400014877319,6.31799983978271,6.27799987792969,6.28999996185303,3000403,5.28436374664307,2021-07-02
6.29199981689453,6.32800006866455,6.27799987792969,6.31799983978271,2015761,5.3078875541687,2021-07-05
6.30399990081787,6.34600019454956,6.26999998092651,6.33199977874756,3358547,5.31964874267578,2021-07-06
6.34999990463257,6.46400022506714,6.34999990463257,6.46199989318848,5428384,5.42886447906494,2021-07-07
6.46400022506714,6.46999979019165,6.34200000762939,6.37799978256226,5655827,5.35829448699951,2021-07-08
6.42000007629395,6.44799995422363,6.39799976348877,6.42199993133545,4347480,5.39526081085205,2021-07-09
6.43200016021729,6.54199981689453,6.41800022125244,6.51200008392334,4343587,5.47087097167969,2021-07-12
6.53999996185303,6.55999994277954,6.51399993896484,6.55999994277954,3762239,5.51119709014893,2021-07-13
6.51999998092651,6.55000019073486,6.47399997711182,6.52400016784668,3617902,5.48095226287842,2021-07-14
6.51399993896484,6.5939998626709,6.47200012207031,6.53399991989136,5344668,5.4893536567688,2021-07-15
6.56400012969971,6.61199998855591,6.53999996185303,6.60200023651123,4617809,5.54648208618164,2021-07-16
6.5,6.52799987792969,6.39400005340576,6.42999982833862,7939051,5.40198135375977,2021-07-19
6.44999980926514,6.52400016784668,6.44799995422363,6.48000001907349,5253448,5.44398736953735,2021-07-20
6.48000001907349,6.54199981689453,6.48000001907349,6.52400016784668,3537888,5.48095226287842,2021-07-21
6.55000019073486,6.57399988174438,6.4980001449585,6.57000017166138,4641459,5.51959800720215,2021-07-22
6.59600019454956,6.71600008010864,6.58599996566772,6.69600009918213,5020475,5.62545251846313,2021-07-23
6.71999979019165,6.76599979400635,6.6100001335144,6.67199993133545,4093966,5.60529041290283,2021-07-26
6.66400003433228,6.73799991607666,6.62200021743774,6.73600006103516,4449685,5.65905857086182,2021-07-27
6.72800016403198,6.7979998588562,6.72399997711182,6.74200010299683,4160365,5.66409969329834,2021-07-28
6.74200010299683,6.75400018692017,6.70599985122681,6.72200012207031,2682343,5.64729690551758,2021-07-29
6.69999980926514,6.77799987792969,6.63000011444092,6.7039999961853,5726064,5.63217449188232,2021-07-30
6.72800016403198,6.7480001449585,6.63600015640259,6.63600015640259,4167004,5.57504653930664,2021-08-02
6.66200017929077,6.68800020217896,6.63199996948242,6.65000009536743,3775581,5.58680772781372,2021-08-03
6.67799997329712,6.71199989318848,6.62799978256226,6.68599987030029,3516927,5.61705160140991,2021-08-04
6.69000005722046,6.79400014877319,6.68599987030029,6.76200008392334,3867653,5.68090152740479,2021-08-05
6.78000020980835,6.82999992370605,6.76399993896484,6.80999994277954,4317874,5.72122716903687,2021-08-06
6.82000017166138,6.90199995040894,6.82000017166138,6.8600001335144,2888782,5.76323318481445,2021-08-09
6.85599994659424,6.91800022125244,6.84800004959106,6.85799980163574,2413913,5.76155233383179,2021-08-10
6.87400007247925,6.95800018310547,6.85799980163574,6.95800018310547,2783461,5.84556579589844,2021-08-11
6.96999979019165,7.00600004196167,6.90999984741211,6.93400001525879,5819849,5.82540225982666,2021-08-12
6.94600009918213,7.01999998092651,6.92399978637695,7.01000022888184,3321721,5.88925170898438,2021-08-13
7.00799989700317,7.02799987792969,6.98400020599365,7.02199983596802,3124642,5.89933300018311,2021-08-16
7.00600004196167,7.05800008773804,6.96000003814697,7.05800008773804,3484664,5.92957735061646,2021-08-17
7.07600021362305,7.17999982833862,7.05200004577637,7.11999988555908,3449845,5.98166465759277,2021-08-18
7.10200023651123,7.19799995422363,7.06799983978271,7.18400001525879,4210603,6.0354323387146,2021-08-19
7.2020001411438,7.21999979019165,7.14200019836426,7.16800022125244,2560325,6.02199125289917,2021-08-20
7.19600009918213,7.21000003814697,7.11800003051758,7.17399978637695,3423618,6.02703142166138,2021-08-23
7.17000007629395,7.18200016021729,7.07200002670288,7.11800003051758,2319667,5.97998428344727,2021-08-24
7.0460000038147,7.05999994277954,6.8439998626709,6.8439998626709,8672212,5.74979114532471,2021-08-25
6.8439998626709,6.86600017547607,6.67600011825562,6.69000005722046,7174694,5.62041234970093,2021-08-26
6.67399978637695,6.74399995803833,6.66599988937378,6.69199991226196,3003237,5.62209320068359,2021-08-27
6.69199991226196,6.70800018310547,6.61800003051758,6.67000007629395,2537469,5.60361003875732,2021-08-30
6.68400001525879,6.77799987792969,6.64400005340576,6.69600009918213,5457144,5.62545251846313,2021-08-31
6.71199989318848,6.8600001335144,6.71199989318848,6.84800004959106,4792837,5.75315141677856,2021-09-01
6.85599994659424,6.88399982452393,6.75400018692017,6.75799989700317,3217950,5.67754125595093,2021-09-02
6.75,6.77799987792969,6.65000009536743,6.69399976730347,3497178,5.62377262115479,2021-09-03
6.71000003814697,6.73799991607666,6.67399978637695,6.68200016021729,2747852,5.61369132995605,2021-09-06
6.67799997329712,6.69799995422363,6.6100001335144,6.62799978256226,4064781,5.56832504272461,2021-09-07
6.62799978256226,6.69000005722046,6.57600021362305,6.67999982833862,6463653,5.61201095581055,2021-09-08
6.63000011444092,6.69199991226196,6.59200000762939,6.63199996948242,4062698,5.57168483734131,2021-09-09
6.63399982452393,6.65199995040894,6.52199983596802,6.54199981689453,3291359,5.49607515335083,2021-09-10
6.56199979782104,6.67399978637695,6.55399990081787,6.63199996948242,4207278,5.57168483734131,2021-09-13
6.60599994659424,6.71199989318848,6.59999990463257,6.71199989318848,3617857,5.6388955116272,2021-09-14
6.7020001411438,6.71600008010864,6.57200002670288,6.57200002670288,4210590,5.52127838134766,2021-09-15
6.57999992370605,6.66200017929077,6.55600023269653,6.63199996948242,3331009,5.57168483734131,2021-09-16
6.66800022125244,6.69999980926514,6.51800012588501,6.51800012588501,7925262,5.47591161727905,2021-09-17
6.5,6.58599996566772,6.4520001411438,6.53800010681152,4306473,5.49271392822266,2021-09-20
6.55399990081787,6.65000009536743,6.55399990081787,6.62599992752075,3348983,5.56664419174194,2021-09-21
6.65999984741211,6.66200017929077,6.52199983596802,6.55600023269653,3309911,5.50783681869507,2021-09-22
6.59999990463257,6.63800001144409,6.57000017166138,6.61800003051758,2616967,5.55992364883423,2021-09-23
6.53399991989136,6.55999994277954,6.41200017929077,6.41200017929077,7608461,5.38685941696167,2021-09-24
6.43800020217896,6.44000005722046,6.35799980163574,6.36199998855591,4116648,5.34485244750977,2021-09-27
6.34999990463257,6.36600017547607,6.26599979400635,6.27400016784668,4571368,5.27092218399048,2021-09-28
6.30000019073486,6.31400012969971,6.2039999961853,6.21600008010864,4167709,5.22219562530518,2021-09-29
6.23000001907349,6.24399995803833,6.13600015640259,6.13600015640259,6740204,5.15498542785645,2021-09-30
6.1100001335144,6.26800012588501,6.05000019073486,6.24399995803833,5819204,5.24571847915649,2021-10-01
6.23400020599365,6.25400018692017,6.19199991226196,6.19799995422363,3032734,5.20707273483276,2021-10-04
6.19000005722046,6.24200010299683,6.18200016021729,6.21000003814697,4659280,5.21715450286865,2021-10-05
6.19600009918213,6.23600006103516,6.07999992370605,6.18599987030029,6016207,5.19699048995972,2021-10-06
6.26000022888184,6.30999994277954,6.23000001907349,6.25,3490888,5.25075912475586,2021-10-07
6.25799989700317,6.25799989700317,6.15999984741211,6.24399995803833,3830475,5.24571847915649,2021-10-08
6.26800012588501,6.26800012588501,6.13199996948242,6.14200019836426,4092547,5.16002607345581,2021-10-11
6.10799980163574,6.22800016403198,6.07999992370605,6.22800016403198,3390726,5.23227691650391,2021-10-12
6.21999979019165,6.28000020980835,6.16599988937378,6.2519998550415,2759135,5.25243902206421,2021-10-13
6.28000020980835,6.31599998474121,6.2480001449585,6.30000019073486,3384793,5.29276561737061,2021-10-14
6.30200004577637,6.31599998474121,6.23000001907349,6.28200006484985,3202586,5.27764272689819,2021-10-15
6.26000022888184,6.28999996185303,6.23799991607666,6.28399991989136,2933336,5.27932214736938,2021-10-18
6.28399991989136,6.30000019073486,6.25,6.28200006484985,3232607,5.27764272689819,2021-10-19
6.25400018692017,6.39200019836426,6.25400018692017,6.38199996948242,3290342,5.36165475845337,2021-10-20
6.39200019836426,6.43400001525879,6.36199998855591,6.40399980545044,3937413,5.38013744354248,2021-10-21
6.41200017929077,6.4539999961853,6.39599990844727,6.44600009918213,2713476,5.41542291641235,2021-10-22
6.46000003814697,6.48600006103516,6.42799997329712,6.44999980926514,3695009,5.41878366470337,2021-10-25
6.44399976730347,6.4980001449585,6.41599988937378,6.4980001449585,3037227,5.45910930633545,2021-10-26
6.47599983215332,6.53599977493286,6.47200012207031,6.53000020980835,2998343,5.48599338531494,2021-10-27
6.51399993896484,6.57200002670288,6.50400018692017,6.55000019073486,3741857,5.5027961730957,2021-10-28
6.53800010681152,6.55200004577637,6.42799997329712,6.44199991226196,4245776,5.41206216812134,2021-10-29
6.44999980926514,6.55999994277954,6.44999980926514,6.55600023269653,2208496,5.50783681869507,2021-11-01
6.5479998588562,6.6100001335144,6.5019998550415,6.57399988174438,3453979,5.52295827865601,2021-11-02
6.55000019073486,6.67199993133545,6.54400014877319,6.65999984741211,3109514,5.59520864486694,2021-11-03
6.68400001525879,6.7519998550415,6.65999984741211,6.69000005722046,4414042,5.62041234970093,2021-11-04
6.67999982833862,6.73400020599365,6.66599988937378,6.67799997329712,2502126,5.6103310585022,2021-11-05
6.69600009918213,6.71600008010864,6.65199995040894,6.67600011825562,2667643,5.60865068435669,2021-11-08
6.67000007629395,6.68200016021729,6.62400007247925,6.63399982452393,2472019,5.57336568832397,2021-11-09
6.63199996948242,6.75,6.63000011444092,6.73400020599365,2659710,5.65737867355347,2021-11-10
6.72399997711182,6.7519998550415,6.67199993133545,6.7020001411438,3302706,5.63049364089966,2021-11-11
6.69999980926514,6.7020001411438,6.59000015258789,6.67999982833862,3854492,5.61201095581055,2021-11-12
6.68200016021729,6.8439998626709,6.67799997329712,6.80200004577637,6166014,5.71450614929199,2021-11-15
6.81400012969971,6.82200002670288,6.69000005722046,6.69000005722046,3916794,5.62041234970093,2021-11-16
6.69999980926514,6.7480001449585,6.69000005722046,6.73199987411499,2829685,5.65569734573364,2021-11-17
6.73199987411499,6.76599979400635,6.67399978637695,6.73000001907349,3203673,5.65401744842529,2021-11-18
6.7519998550415,6.76999998092651,6.66599988937378,6.71400022506714,4300942,5.64057588577271,2021-11-19
6.61600017547607,6.64799976348877,6.53000020980835,6.61199998855591,5188241,5.63733530044556,2021-11-22
6.58400011062622,6.64200019836426,6.53999996185303,6.55000019073486,4875619,5.58447504043579,2021-11-23
6.53800010681152,6.58599996566772,6.48999977111816,6.57999992370605,4472483,5.61005258560181,2021-11-24
6.57399988174438,6.6100001335144,6.53200006484985,6.55200004577637,2899179,5.58618021011353,2021-11-25
6.44799995422363,6.55999994277954,6.42799997329712,6.46000003814697,6245788,5.50774192810059,2021-11-26
6.48000001907349,6.54199981689453,6.4520001411438,6.49599981307983,3581363,5.5384349822998,2021-11-29
6.46600008010864,6.57600021362305,6.41599988937378,6.57600021362305,10816329,5.60664224624634,2021-11-30
6.6100001335144,6.61800003051758,6.52400016784668,6.60200023651123,3813824,5.62880945205688,2021-12-01
6.57999992370605,6.58799982070923,6.5,6.54199981689453,3937096,5.57765436172485,2021-12-02
6.55999994277954,6.61999988555908,6.53999996185303,6.57200002670288,3019008,5.60323143005371,2021-12-03
6.60599994659424,6.76399993896484,6.59999990463257,6.76399993896484,3941778,5.76692914962769,2021-12-06
6.78000020980835,6.80399990081787,6.72599983215332,6.79199981689453,4022118,5.79080200195312,2021-12-07
6.78800010681152,6.83400011062622,6.75,6.75,3197171,5.75499391555786,2021-12-08
6.76999998092651,6.79199981689453,6.69799995422363,6.79199981689453,2591763,5.79080200195312,2021-12-09
6.73799991607666,6.84200000762939,6.73799991607666,6.80999994277954,2776682,5.80614852905273,2021-12-10
6.78800010681152,6.81199979782104,6.75400018692017,6.7960000038147,2211337,5.79421281814575,2021-12-13
6.7960000038147,6.82000017166138,6.74200010299683,6.81199979782104,3866340,5.80785369873047,2021-12-14
6.82000017166138,6.95599985122681,6.82000017166138,6.92000007629395,5054994,5.89993333816528,2021-12-15
6.95800018310547,7.01000022888184,6.90000009536743,6.98400020599365,7387956,5.9544997215271,2021-12-16
6.9539999961853,7.01800012588501,6.88000011444092,7.01599979400635,8032006,5.98178243637085,2021-12-17
6.92000007629395,7.04400014877319,6.90399980545044,7.03399991989136,3587653,5.99712896347046,2021-12-20
7.07800006866455,7.09800004959106,7.04400014877319,7.08599996566772,2719719,6.04146337509155,2021-12-21
7.08799982070923,7.11999988555908,7.01800012588501,7.08199977874756,3497702,6.03805351257324,2021-12-22
7.08799982070923,7.14599990844727,7.06400012969971,7.1399998664856,3046431,6.0875039100647,2021-12-23
7.10200023651123,7.15799999237061,7.09600019454956,7.10799980163574,1667776,6.06022071838379,2021-12-27
7.11600017547607,7.16200017929077,7.11600017547607,7.13600015640259,2648853,6.08409357070923,2021-12-28
7.13800001144409,7.19799995422363,7.11600017547607,7.15399980545044,2456256,6.09944009780884,2021-12-29
7.13399982452393,7.19000005722046,7.11399984359741,7.11399984359741,2544259,6.06533622741699,2021-12-30
7.13800001144409,7.21000003814697,7.12400007247925,7.19000005722046,2634218,6.13013315200806,2022-01-03
7.21999979019165,7.2519998550415,7.12200021743774,7.15999984741211,5853588,6.10455513000488,2022-01-04
7.14599990844727,7.19000005722046,7.08400011062622,7.09999990463257,4049568,6.05340051651001,2022-01-05
7.04400014877319,7.07399988174438,6.91200017929077,6.92000007629395,4616715,5.89993333816528,2022-01-06
6.92399978637695,6.94000005722046,6.81400012969971,6.86199998855591,4103376,5.85048389434814,2022-01-07
6.85200023651123,6.8899998664856,6.80600023269653,6.85799980163574,2950680,5.84707307815552,2022-01-10
6.87599992752075,6.89799976348877,6.80399990081787,6.82000017166138,3372318,5.81467485427856,2022-01-11
6.81599998474121,6.86600017547607,6.80200004577637,6.86199998855591,3898158,5.85048389434814,2022-01-12
6.87599992752075,6.90799999237061,6.85200023651123,6.89599990844727,3165923,5.87947130203247,2022-01-13
6.89599990844727,6.91200017929077,6.82399988174438,6.84800004959106,3730948,5.83854675292969,2022-01-14
6.90000009536743,6.90000009536743,6.81599998474121,6.84000015258789,2652214,5.83172655105591,2022-01-17
6.82600021362305,6.88800001144409,6.78399991989136,6.85799980163574,2943053,5.84707307815552,2022-01-18
6.80000019073486,6.8439998626709,6.73600006103516,6.81400012969971,2776816,5.80955934524536,2022-01-19
6.84800004959106,6.9520001411438,6.82399988174438,6.94199991226196,2738315,5.91869068145752,2022-01-20
6.92399978637695,6.93800020217896,6.86800003051758,6.93599987030029,3732435,5.91357517242432,2022-01-21
6.89200019836426,6.94999980926514,6.78399991989136,6.83400011062622,3481822,5.82661104202271,2022-01-24
6.85799980163574,6.88399982452393,6.79199981689453,6.82999992370605,3600871,5.82320070266724,2022-01-25
6.84000015258789,6.91400003433228,6.83599996566772,6.9060001373291,2500223,5.8879976272583,2022-01-26
6.84999990463257,6.94600009918213,6.81799983978271,6.90999984741211,3247076,5.89140748977661,2022-01-27
6.90999984741211,6.94600009918213,6.83599996566772,6.88399982452393,3773921,5.86924028396606,2022-01-28
6.9520001411438,7.00400018692017,6.91599988937378,6.94999980926514,3822326,5.9255108833313,2022-01-31
6.97200012207031,7.02400016784668,6.93599987030029,6.97599983215332,5276315,5.947678565979,2022-02-01
6.98000001907349,7.05200004577637,6.97200012207031,7.03999996185303,3888279,6.00224542617798,2022-02-02
7.03800010681152,7.05999994277954,6.87200021743774,6.88000011444092,4501683,5.8658299446106,2022-02-03
6.9060001373291,6.94399976730347,6.74399995803833,6.75799989700317,4827773,5.76181411743164,2022-02-04
6.77199983596802,6.82999992370605,6.57000017166138,6.60200023651123,4295880,5.62880945205688,2022-02-07
6.60200023651123,6.70800018310547,6.50600004196167,6.53399991989136,3810346,5.57083368301392,2022-02-08
6.59200000762939,6.76599979400635,6.59000015258789,6.76599979400635,4449756,5.76863479614258,2022-02-09
6.7960000038147,6.7979998588562,6.69999980926514,6.7039999961853,2348486,5.71577405929565,2022-02-10
6.67799997329712,6.68599987030029,6.49599981307983,6.64200019836426,3260409,5.66291332244873,2022-02-11
6.63800001144409,6.69199991226196,6.57399988174438,6.61999988555908,5630566,5.64415645599365,2022-02-14
6.61399984359741,6.80399990081787,6.6100001335144,6.78200006484985,4451418,5.78227567672729,2022-02-15
6.79199981689453,6.80800008773804,6.71999979019165,6.78200006484985,2937011,5.78227567672729,2022-02-16
6.76599979400635,6.82999992370605,6.72800016403198,6.73199987411499,2732936,5.73964643478394,2022-02-17
6.75,6.78200006484985,6.70800018310547,6.74200010299683,2686842,5.74817276000977,2022-02-18
6.77400016784668,6.79199981689453,6.66800022125244,6.69799995422363,2895923,5.71065807342529,2022-02-21
